date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:41	657743/657743	---M--	200	added ('OK')	image/jpeg	etag:%220cdcb70e89435322130f7a1c1e69c3fb-ssl%22	https://wellco-jekyll.netlify.app/assets/images/banner/banner-1.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/banner/banner-1.jpg	(from https://wellco-jekyll.netlify.app/index-3)
17:24:41	267/267	---M--	200	added ('OK')	image/png	etag:%22acd3ce0284e637f18ed8d90ce75eb1ad-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_21.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_21.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:42	359/359	---M--	200	added ('OK')	image/png	etag:%224c3c02ad1875e0bb2564bf2cb419c0f1-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_20.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_20.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:43	5585/5585	---M--	200	added ('OK')	image/png	etag:%22602b4f2f5ee8930f6001f56b37a728b2-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/think_element.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/think_element.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:43	21991/21991	---M--	200	added ('OK')	image/png	etag:%22fd963701a3a858b5857dd892b6b40f83-ssl%22	https://wellco-jekyll.netlify.app/assets/images/bg/bg_1.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/bg/bg_1.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:44	23393/23393	---M--	200	added ('OK')	image/jpeg	etag:%2254bc2cbf795613ea9df1ba2c4f1350c4-ssl%22	https://wellco-jekyll.netlify.app/assets/images/about/small.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/about/small.jpg	(from https://wellco-jekyll.netlify.app/index-3)
17:24:45	2087/2087	---M--	200	added ('OK')	image/png	etag:%22ea4b14ed0990ddb0a43f1e71963210bb-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_22.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_22.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:45	523375/523375	---M--	200	added ('OK')	image/jpeg	etag:%2201254b05f74a039588cd24a6fb5aaaa4-ssl%22	https://wellco-jekyll.netlify.app/assets/images/about/about_img.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/about/about_img.jpg	(from https://wellco-jekyll.netlify.app/index-3)
17:24:46	1377/1377	---M--	200	added ('OK')	image/png	etag:%22209a1ab333fba6fda6b9c10d1a09ff54-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_23.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_23.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:47	5780/5780	---M--	200	added ('OK')	image/png	etag:%22d68a5c7b29ff0ac4cd861eb75c11ea9b-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_24.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_24.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:47	5564/5564	---M--	200	added ('OK')	image/png	etag:%22e1a3796866f3c153eafae597806b1d67-ssl%22	https://wellco-jekyll.netlify.app/assets/images/icons/icon_10.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/icons/icon_10.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:48	4686/4686	---M--	200	added ('OK')	image/png	etag:%22c718086ced3710804f56015828c7b469-ssl%22	https://wellco-jekyll.netlify.app/assets/images/icons/icon_11.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/icons/icon_11.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:49	3397/3397	---M--	200	added ('OK')	image/png	etag:%226849658d3444ff94bb06730e9dfe422e-ssl%22	https://wellco-jekyll.netlify.app/assets/images/icons/icon_12.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/icons/icon_12.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:49	2493/2493	---M--	200	added ('OK')	image/png	etag:%22594dbc78e60db429b170116b41af5134-ssl%22	https://wellco-jekyll.netlify.app/assets/images/icons/icon_13.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/icons/icon_13.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:51	323467/323467	---M--	200	added ('OK')	image/jpeg	etag:%225340ae748ba81ecea85e8e0ca90ec519-ssl%22	https://wellco-jekyll.netlify.app/assets/images/skills.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/skills.jpg	(from https://wellco-jekyll.netlify.app/index-3)
17:24:52	4237/4237	---M--	200	added ('OK')	image/png	etag:%2256a775919863e9864543d9ecd299d777-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_25.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_25.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:52	324230/324230	---M--	200	added ('OK')	image/jpeg	etag:%2214c51917b05a93d48bc28eb61e49622b-ssl%22	https://wellco-jekyll.netlify.app/assets/images/video_img_2.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/video_img_2.jpg	(from https://wellco-jekyll.netlify.app/index-3)
17:24:52	627/627	---M--	200	added ('OK')	image/png	etag:%22567467265d4e762662b201d15c152f22-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_26.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_26.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:53	2177/2177	---M--	200	added ('OK')	image/png	etag:%2295c5b76e6d31c4eb0fb6665a6b02ec69-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_27.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_27.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:54	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1663296451-ssl-df	https://wellco-jekyll.netlify.app/portfolios	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/portfolios.b1.delayed	(from https://wellco-jekyll.netlify.app/index-3)
17:24:55	75651/75651	---M--	200	added ('OK')	image/jpeg	etag:%22d1208842bb7a7a9970a043d18a15cd53-ssl%22	https://wellco-jekyll.netlify.app/assets/images/portfolio/1.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/portfolio/1.jpg	(from https://wellco-jekyll.netlify.app/index-3)
17:24:56	88303/88303	---M--	200	added ('OK')	image/jpeg	etag:%223ae3ad1128bf9c3558234be56c1f4dfd-ssl%22	https://wellco-jekyll.netlify.app/assets/images/portfolio/2.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/portfolio/2.jpg	(from https://wellco-jekyll.netlify.app/index-3)
17:24:56	7327/7327	---M--	200	added ('OK')	image/png	etag:%222c500a0b33074f37fe7fb29b35c2cdf2-ssl%22	https://wellco-jekyll.netlify.app/assets/images/bg/bg_3.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/bg/bg_3.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:57	13645/13645	---M--	200	added ('OK')	image/png	etag:%22e20daf463e07fb9b7e34304a35955eba-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_18.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_18.png	(from https://wellco-jekyll.netlify.app/index-3)
17:24:57	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1663296451-ssl-df	https://wellco-jekyll.netlify.app/+012%20(345)%20678%2099	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/+012%20(345)%20678%2099.b6.delayed	(from https://wellco-jekyll.netlify.app/index-3)
17:24:58	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1663296451-ssl-df	https://wellco-jekyll.netlify.app/example@example.com	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/example@example.b7.delayed	(from https://wellco-jekyll.netlify.app/index-3)
17:24:59	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.b9.delayed	(from https://wellco-jekyll.netlify.app/about)
17:24:59	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.ba.delayed	(from https://wellco-jekyll.netlify.app/about)
17:24:59	48896/48896	---MCZ	200	added ('OK')	text/html	etag:%22aa893950cf948b12d9fcdf8e270ce8e1-ssl-df%22	https://wellco-jekyll.netlify.app/about.html	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/about-3.html	(from https://wellco-jekyll.netlify.app/about)
17:25:00	358261/358261	---M--	200	added ('OK')	image/jpeg	etag:%224004747e8537c9180fadd291bce83430-ssl%22	https://wellco-jekyll.netlify.app/assets/images/subheader.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/subheader.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:01	135854/135854	---M--	200	added ('OK')	image/jpeg	etag:%22004a6427c1718b93ddbdd304d7335437-ssl%22	https://wellco-jekyll.netlify.app/assets/images/about/about.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/about/about.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:01	19587/19587	---M--	200	added ('OK')	image/jpeg	etag:%223f11c91f5f9c07d7cfa63bea6c3cb50e-ssl%22	https://wellco-jekyll.netlify.app/assets/images/about/small_2.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/about/small_2.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:02	88846/88846	---M--	200	added ('OK')	image/jpeg	etag:%227e59d55efe40a6141e34a7c92c7c3095-ssl%22	https://wellco-jekyll.netlify.app/assets/images/about/about_img_2.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/about/about_img_2.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:03	469/469	---M--	200	added ('OK')	image/png	etag:%227b7ec4d5b712ee7c3668b3532f6d5cfe-ssl%22	https://wellco-jekyll.netlify.app/assets/images/icons/youtube.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/icons/youtube.png	(from https://wellco-jekyll.netlify.app/about)
17:25:04	50361/50361	---M--	200	added ('OK')	image/jpeg	etag:%22c17e2a7a6d3dbcbfd0919d296e3d6318-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/4.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/4.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:05	38456/38456	---M--	200	added ('OK')	image/jpeg	etag:%22650a41b37a8db0fee19852a7773e2fe4-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/5.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/5.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:05	51483/51483	---M--	200	added ('OK')	image/jpeg	etag:%22768f8ba8ffe4093e15cff7d5be9315a8-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/6.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/6.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:06	46857/46857	---M--	200	added ('OK')	image/jpeg	etag:%229a1b6662c88019661438da2d041af651-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/7.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/7.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:07	44665/44665	---M--	200	added ('OK')	image/jpeg	etag:%225254d3c2eeda5e75a493cfc9d9f55d7b-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/8.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/8.jpg	(from https://wellco-jekyll.netlify.app/about)
17:25:08	25472/25472	---M--	200	added ('OK')	image/png	etag:%22282c43fc724af3f661f8de50d89a1449-ssl%22	https://wellco-jekyll.netlify.app/assets/images/bg/bg_4.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/bg/bg_4.png	(from https://wellco-jekyll.netlify.app/about)
17:25:08	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.c7.delayed	(from https://wellco-jekyll.netlify.app/about-2)
17:25:08	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.c8.delayed	(from https://wellco-jekyll.netlify.app/about-2)
17:25:09	46065/46065	---MCZ	200	added ('OK')	text/html	etag:%2265d1215b4b8fcf5090b2fd4370d05b17-ssl-df%22	https://wellco-jekyll.netlify.app/about-2.html	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/about-4.html	(from https://wellco-jekyll.netlify.app/about-2)
17:25:10	129005/129005	---M--	200	added ('OK')	image/png	etag:%22d4de07bea9e3291fdddefb7489269018-ssl%22	https://wellco-jekyll.netlify.app/assets/images/about/about_me.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/about/about_me.png	(from https://wellco-jekyll.netlify.app/about-2)
17:25:10	2676/2676	---M--	200	added ('OK')	image/png	etag:%22babe6ed1354f173fa47753466709d2ce-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_28.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_28.png	(from https://wellco-jekyll.netlify.app/about-2)
17:25:11	1848/1848	---M--	200	added ('OK')	image/png	etag:%2203b1c7d80796d6a2f3c6e01bc1816015-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_29.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_29.png	(from https://wellco-jekyll.netlify.app/about-2)
17:25:11	627/627	---M--	200	added ('OK')	image/png	etag:%225cc982a7dc334c4006d05d37097ce9a7-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_30.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_30.png	(from https://wellco-jekyll.netlify.app/about-2)
17:25:12	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.ce.delayed	(from https://wellco-jekyll.netlify.app/events)
17:25:12	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.cf.delayed	(from https://wellco-jekyll.netlify.app/events)
17:25:12	45265/45265	---MCZ	200	added ('OK')	text/html	etag:%226247044479f7391ff5a710b95b74d101-ssl-df%22	https://wellco-jekyll.netlify.app/events.html	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/events-2.html	(from https://wellco-jekyll.netlify.app/events)
17:25:13	58791/58791	---M--	200	added ('OK')	image/jpeg	etag:%22975b52c053d729941bc34441748e0d5b-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/1.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/1.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:14	45967/45967	---M--	200	added ('OK')	image/jpeg	etag:%22e17fdbc518a502028ee724ecc57f991a-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/2.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/2.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:15	78302/78302	---M--	200	added ('OK')	image/jpeg	etag:%22b54da795f41fa6d86cad52025cdb8771-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/3.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/3.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:16	51696/51696	---M--	200	added ('OK')	image/jpeg	etag:%2205536b147f07062188cfb171fdb40f6a-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/4.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/4.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:17	53889/53889	---M--	200	added ('OK')	image/jpeg	etag:%224e0d9b14b6e71f49890623ac084f0bee-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/5.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/5.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:17	62927/62927	---M--	200	added ('OK')	image/jpeg	etag:%22dcdf41aaa09c516d113f0019e1cb5a2b-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/6.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/6.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:18	77956/77956	---M--	200	added ('OK')	image/jpeg	etag:%223e2cf81f08f1cf81364349c0cedcc482-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/7.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/7.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:19	63213/63213	---M--	200	added ('OK')	image/jpeg	etag:%225e40071c9d08ce0a44533553a28fc1d2-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/8.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/8.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:20	39438/39438	---M--	200	added ('OK')	image/jpeg	etag:%2206fa709ab8f08a2196287f39eb65bed7-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/9.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/9.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:20	70176/70176	---M--	200	added ('OK')	image/jpeg	etag:%22a4898e5aa15e8b7f706f35a9c1ed3c5f-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/10.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/10.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:21	41366/41366	---M--	200	added ('OK')	image/jpeg	etag:%22bb37c322b5451629d51077fbb940d7b6-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/11.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/11.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:22	53464/53464	---M--	200	added ('OK')	image/jpeg	etag:%220eab24e3ec1cb97c54e9b9737db5c3cb-ssl%22	https://wellco-jekyll.netlify.app/assets/images/event/12.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/event/12.jpg	(from https://wellco-jekyll.netlify.app/events)
17:25:22	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.dd.delayed	(from https://wellco-jekyll.netlify.app/videos)
17:25:22	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.de.delayed	(from https://wellco-jekyll.netlify.app/videos)
17:25:22	56826/56826	---MCZ	200	added ('OK')	text/html	etag:%2295feb03bd4e742c147e8fe81130a3dda-ssl-df%22	https://wellco-jekyll.netlify.app/videos.html	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/videos-2.html	(from https://wellco-jekyll.netlify.app/videos)
17:25:23	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1663296451-ssl-df	https://wellco-jekyll.netlify.app/team-details.html	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/team-details.df.delayed	(from https://wellco-jekyll.netlify.app/videos)
17:25:24	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.e1.delayed	(from https://wellco-jekyll.netlify.app/services)
17:25:24	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.e2.delayed	(from https://wellco-jekyll.netlify.app/services)
17:25:24	41807/41807	---MCZ	200	added ('OK')	text/html	etag:%2266e5bd663c99fe6c7c7a0915a3f5ac9d-ssl-df%22	https://wellco-jekyll.netlify.app/services.html	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/services-2.html	(from https://wellco-jekyll.netlify.app/services)
17:25:24	3753/3753	---M--	200	added ('OK')	image/png	etag:%22ab7c5495c6eb5b68eb1dae06a64d3282-ssl%22	https://wellco-jekyll.netlify.app/assets/images/service/1.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/service/1.png	(from https://wellco-jekyll.netlify.app/services)
17:25:25	3961/3961	---M--	200	added ('OK')	image/png	etag:%222a4a9860f0a0b93fdd530b4dcf453a5e-ssl%22	https://wellco-jekyll.netlify.app/assets/images/service/2.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/service/2.png	(from https://wellco-jekyll.netlify.app/services)
17:25:26	3579/3579	---M--	200	added ('OK')	image/png	etag:%22d8803703af4ebf0a171cdb427fef28ca-ssl%22	https://wellco-jekyll.netlify.app/assets/images/service/3.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/service/3.png	(from https://wellco-jekyll.netlify.app/services)
17:25:26	1600/1600	---M--	200	added ('OK')	image/png	etag:%22bf845e94242a5654faca803a4013fa00-ssl%22	https://wellco-jekyll.netlify.app/assets/images/service/4.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/service/4.png	(from https://wellco-jekyll.netlify.app/services)
17:25:27	2138/2138	---M--	200	added ('OK')	image/png	etag:%22b83e3dc32c9a4c6941df04b2543dadd4-ssl%22	https://wellco-jekyll.netlify.app/assets/images/service/5.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/service/5.png	(from https://wellco-jekyll.netlify.app/services)
17:25:28	2435/2435	---M--	200	added ('OK')	image/png	etag:%2253584f3729266b1f394b1c5ba158ec59-ssl%22	https://wellco-jekyll.netlify.app/assets/images/service/6.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/service/6.png	(from https://wellco-jekyll.netlify.app/services)
17:25:29	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.eb.delayed	(from https://wellco-jekyll.netlify.app/team)
17:25:29	0/-1	---M--	301	error ('')			https://wellco-jekyll.netlify.app/index	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/index.ec.delayed	(from https://wellco-jekyll.netlify.app/team)
17:25:29	139886/139886	---M--	200	added ('OK')	image/png	etag:%2253d9b15a06c0959870b5aca6d427789a-ssl%22	https://wellco-jekyll.netlify.app/assets/images/video_img_3.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/video_img_3.png	(from https://wellco-jekyll.netlify.app/services)
17:25:30	46753/46753	---MCZ	200	added ('OK')	text/html	etag:%225637e098759c26f9037831a62c74ff24-ssl-df%22	https://wellco-jekyll.netlify.app/team.html	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/team-2.html	(from https://wellco-jekyll.netlify.app/team)
17:25:30	9407/9407	---M--	200	added ('OK')	image/png	etag:%22c2cd1fdc52d9da2dc4c0fc58f6f9b124-ssl%22	https://wellco-jekyll.netlify.app/assets/images/bg/bg_5.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/bg/bg_5.png	(from https://wellco-jekyll.netlify.app/team)
17:25:31	11577/11577	---M--	200	added ('OK')	image/png	etag:%22071cd7ecfd888cc9412b2e506a0a60fa-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/transparent_shape.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/transparent_shape.png	(from https://wellco-jekyll.netlify.app/team)
17:25:31	27856/27856	---M--	200	added ('OK')	image/png	etag:%22b5ee4d1feb7a3d8cfb1970b5f6ae4716-ssl%22	https://wellco-jekyll.netlify.app/assets/images/bg/bg_6.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/bg/bg_6.png	(from https://wellco-jekyll.netlify.app/team)
17:25:34	43447/43447	---M--	200	added ('OK')	image/jpeg	etag:%2232fd6814f2e2f58d255b752da02c658f-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/9.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/9.jpg	(from https://wellco-jekyll.netlify.app/team)
17:25:35	205923/205923	---M--	200	added ('OK')	image/png	etag:%222e77a53370b252d67f504ebe6a753693-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_32.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_32.png	(from https://wellco-jekyll.netlify.app/team)
17:25:35	42004/42004	---M--	200	added ('OK')	image/jpeg	etag:%22e4304904ffd4e54e3160b8700948a6ec-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/10.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/10.jpg	(from https://wellco-jekyll.netlify.app/team)
17:25:35	514325/514325	---M--	200	added ('OK')	image/png	etag:%225532d0f2ab85145a988fe7e837629b3f-ssl%22	https://wellco-jekyll.netlify.app/assets/images/elements/element_31.png	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/elements/element_31.png	(from https://wellco-jekyll.netlify.app/team)
17:25:36	68095/68095	---M--	200	added ('OK')	image/jpeg	etag:%22567c999b9e734fe0991b392a1de08c5d-ssl%22	https://wellco-jekyll.netlify.app/assets/images/team/11.jpg	C:/My%20Web%20Sites/jilu%20bhai/wellco-jekyll.netlify.app/assets/images/team/11.jpg	(from https://wellco-jekyll.netlify.app/team)
